Date,Station_ID,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Benzene,Temperature,Rel_Humidity,Wind_Speed,Wind_Direction,AQI_Category
2023-02-06,STN_006,120.997,158.552,63.606,35.965,2.01,20.834,49.237,6.756,19.0,14.0,6.2,157.9,Poor
2023-02-06,STN_011,112.53,101.246,69.467,24.47,2.241,22.104,61.512,3.736,22.9,66.3,4.1,256.8,Poor
2023-02-06,STN_015,21.948,19.775,16.061,9.655,0.416,45.993,10.754,0.878,14.9,49.7,0.5,187.3,Satisfactory
2023-02-07,STN_041,196.972,330.029,160.682,87.827,5.752,11.345,65.488,12.03,13.6,58.6,0.5,77.4,Very Poor
2023-02-07,STN_033,109.642,214.655,79.737,55.847,2.611,21.514,41.245,5.67,31.9,77.5,4.2,192.5,Poor
2023-02-07,STN_033,60.94,114.667,39.945,24.821,1.494,27.412,28.21,1.644,23.5,45.4,0.5,342.4,Poor
2023-02-07,STN_022,251.52,322.434,124.265,68.783,4.632,18.449,95.909,13.961,11.4,59.9,4.2,112.2,Severe
2023-02-07,STN_005,36.409,104.084,53.816,21.034,,33.826,27.48,2.619,36.7,26.3,10.4,175.2,Moderate
2023-02-07,STN_010,124.577,138.942,,39.984,3.264,11.083,40.47,5.023,25.7,55.3,18.5,338.3,Poor
2023-02-07,STN_011,233.047,302.037,153.294,84.391,,14.944,98.396,16.077,22.2,66.8,17.9,329.3,Very Poor
2023-02-07,STN_008,,214.621,125.006,93.196,5.41,15.08,74.652,8.713,33.0,63.6,4.0,36.8,Unknown
2023-02-07,STN_030,39.445,105.422,56.694,,1.912,38.228,27.225,1.763,12.4,88.1,1.5,86.6,Moderate
2023-02-07,STN_039,48.296,68.335,43.384,8.335,1.394,27.071,,2.867,19.8,55.4,7.1,266.4,Moderate
2023-02-08,STN_003,13.825,33.958,21.19,12.29,0.605,53.066,11.052,,18.7,45.9,7.6,96.0,Satisfactory
2023-02-08,STN_032,78.217,89.116,29.255,17.259,1.182,,32.972,1.988,18.1,78.2,11.3,16.7,Poor
2023-02-08,STN_037,85.921,135.583,34.239,27.062,0.514,35.584,21.831,2.006,15.2,76.6,3.3,110.6,Poor
2023-02-08,STN_031,17.175,27.527,19.479,3.45,0.636,37.777,22.271,1.035,39.1,58.4,2.0,133.4,Satisfactory
2023-02-08,STN_003,9.678,23.274,13.85,,0.479,44.621,6.827,0.349,29.4,44.0,16.9,291.3,Good
2023-02-08,STN_002,47.702,,24.154,26.116,0.807,30.216,25.803,2.493,19.8,65.5,1.0,139.0,Moderate
2023-02-08,STN_014,85.854,146.47,46.637,,2.967,24.631,59.712,8.126,20.7,43.8,0.5,65.7,Poor
2023-02-08,STN_011,100.892,154.375,82.948,43.724,2.766,25.36,39.19,6.252,26.4,73.5,0.5,60.6,Poor
2023-02-08,STN_005,,283.564,145.415,87.646,6.283,11.28,39.936,15.137,39.1,44.5,2.1,166.3,Unknown
2023-02-08,STN_035,186.845,222.442,111.894,93.195,5.111,14.742,64.846,10.345,34.4,41.6,3.4,184.8,Very Poor
2023-02-08,STN_042,124.224,171.253,65.737,44.08,3.006,,47.005,5.139,22.3,62.6,4.6,88.3,Poor
2023-02-08,STN_005,76.685,107.445,39.006,13.392,1.455,27.558,22.569,1.818,13.3,58.3,2.5,211.3,Poor
2023-02-09,STN_042,280.581,326.225,117.128,82.956,6.461,18.721,92.7,16.163,26.3,67.8,0.5,118.0,Severe
2023-02-09,STN_016,180.664,206.376,128.06,111.554,5.098,10.9,91.548,10.654,28.9,62.2,8.9,317.2,Very Poor
2023-02-09,STN_005,60.667,117.224,31.949,21.823,1.651,31.664,35.817,1.687,22.1,83.6,6.2,155.0,Poor
2023-02-09,STN_028,96.553,232.67,66.187,38.239,1.958,,55.189,5.436,31.1,49.2,4.6,60.0,Poor
2023-02-09,STN_009,89.067,174.423,78.549,38.911,,27.153,31.991,5.097,30.1,41.1,3.7,127.6,Poor
2023-02-09,STN_009,61.621,69.484,23.883,27.769,1.491,31.464,12.306,3.191,26.2,16.2,9.9,177.3,Poor
2023-02-09,STN_039,,195.906,84.348,52.609,5.073,17.52,95.346,14.011,35.8,30.4,4.5,71.1,Unknown
2023-02-09,STN_011,166.428,265.273,,110.6,4.993,15.862,76.539,,34.9,51.0,6.5,329.4,Very Poor
2023-02-09,STN_015,130.775,224.172,92.105,38.339,2.503,21.633,48.311,6.902,28.6,68.6,13.1,249.9,Poor
2023-02-09,STN_009,134.973,45.71,31.559,44.457,2.745,13.778,33.642,5.709,26.3,31.0,12.8,116.0,Poor
2023-02-09,STN_034,86.723,165.13,103.906,55.159,3.841,29.624,47.468,6.809,23.8,24.4,1.8,153.2,Poor
2023-02-09,STN_012,91.05,173.186,86.908,54.201,3.169,25.097,62.485,3.024,38.6,61.3,6.6,84.6,Poor
2023-02-09,STN_039,8.376,24.477,17.679,5.579,0.448,50.226,7.073,0.911,29.8,46.7,0.5,213.6,Good
2023-02-09,STN_012,114.066,242.516,79.847,44.459,,23.61,36.017,7.575,38.0,74.4,5.5,340.2,Poor
2023-02-09,STN_004,19.038,45.246,11.267,11.793,0.588,50.013,10.314,0.746,26.6,65.0,4.3,12.3,Satisfactory
2023-02-09,STN_017,156.915,339.289,101.252,97.596,5.879,14.919,,12.35,20.6,46.9,7.8,346.0,Very Poor
2023-02-09,STN_020,133.178,184.78,74.799,47.857,2.055,25.603,30.043,7.409,19.5,64.3,4.4,80.2,Poor
2023-02-10,STN_037,68.78,184.343,70.927,37.192,2.425,22.078,43.949,3.27,35.3,60.5,3.8,69.5,Poor
2023-02-10,STN_019,112.51,176.232,68.191,61.854,2.378,16.689,56.128,6.234,19.5,66.7,9.8,358.6,Poor
2023-02-10,STN_025,24.698,44.438,9.47,,0.514,45.491,15.316,1.218,25.4,80.7,6.0,318.7,Satisfactory
2023-02-10,STN_003,65.801,64.688,49.872,12.796,1.904,29.735,35.196,1.184,22.4,31.7,20.8,144.9,Poor
2023-02-10,STN_010,22.949,46.157,16.075,12.236,0.487,38.316,13.286,1.019,21.0,84.7,8.4,136.1,Satisfactory
2023-02-10,STN_039,18.064,,15.374,12.776,0.621,52.059,11.811,0.821,30.0,49.0,1.5,182.0,Satisfactory
2023-02-10,STN_004,70.247,72.631,25.592,16.673,,42.113,27.781,1.587,29.3,56.0,4.7,205.9,Poor
2023-02-10,STN_029,,14.794,9.447,10.016,0.643,39.509,15.636,0.741,32.7,70.9,1.1,343.1,Unknown
2023-02-10,STN_031,130.113,183.142,59.04,47.628,2.808,23.903,55.635,5.136,31.6,48.9,40.0,341.1,Poor
2023-02-10,STN_038,143.432,279.652,142.859,76.116,5.932,20.714,111.617,13.861,31.8,58.5,8.6,349.3,Poor
2023-02-10,STN_026,73.904,102.459,31.874,17.6,1.318,30.099,21.668,2.273,20.9,53.8,5.2,190.1,Poor
2023-02-10,STN_032,4.626,42.896,15.157,9.377,0.658,,,0.862,16.1,50.1,4.0,244.2,Good
2023-02-10,STN_010,54.154,97.934,39.461,15.487,,23.217,19.488,1.707,22.8,60.9,7.7,111.8,Moderate
2023-02-10,STN_041,67.133,117.029,35.9,27.759,1.544,34.246,28.683,1.911,19.8,18.4,7.0,145.1,Poor
2023-02-10,STN_009,,298.189,109.086,85.216,5.727,13.105,78.49,10.14,28.6,60.6,3.5,270.4,Unknown
2023-02-10,STN_007,241.494,249.457,96.712,97.737,7.576,13.049,90.167,14.126,11.8,52.0,32.0,320.5,Very Poor
2023-02-11,STN_012,125.523,,80.994,26.221,4.159,23.12,55.058,5.493,23.0,61.7,4.7,32.4,Poor
2023-02-11,STN_036,209.35,,125.544,81.911,6.536,10.925,100.961,17.588,21.9,41.2,2.0,38.4,Very Poor
2023-02-11,STN_004,115.717,,90.41,36.042,3.235,26.164,62.895,5.392,21.0,36.8,2.4,339.5,Poor
2023-02-11,STN_031,0.0,21.929,14.404,4.957,0.309,53.644,15.138,0.514,21.9,67.9,7.0,335.4,Good
2023-02-11,STN_033,220.177,338.417,126.507,59.24,4.506,7.754,113.191,12.062,22.7,36.5,2.2,90.4,Very Poor
2023-02-11,STN_005,82.077,179.153,53.243,42.494,2.724,19.999,51.365,5.459,18.8,86.4,2.8,139.6,Poor
2023-02-11,STN_032,,297.97,122.665,54.758,6.303,21.25,73.308,11.555,26.1,83.0,5.5,190.2,Unknown
2023-02-11,STN_038,40.483,134.739,30.224,,1.36,31.35,30.277,2.113,40.2,56.3,3.6,273.2,Moderate
2023-02-11,STN_039,134.182,164.652,49.772,48.899,2.137,13.5,73.348,4.907,14.5,67.3,1.3,351.5,Poor
2023-02-11,STN_005,102.525,172.916,99.203,36.222,2.476,17.349,42.232,5.791,16.3,49.7,0.5,61.1,Poor
2023-02-11,STN_002,142.009,181.559,87.988,50.414,3.055,28.222,54.06,5.393,33.3,53.3,3.2,106.5,Poor
2023-02-11,STN_018,190.42,388.078,148.994,86.942,2.777,18.296,90.422,10.827,42.8,94.2,4.1,14.1,Very Poor
2023-02-11,STN_012,53.007,76.5,25.826,14.904,2.223,37.339,19.683,1.242,23.9,40.2,6.4,184.9,Moderate
2023-02-12,STN_040,19.103,89.868,50.797,19.253,1.245,27.657,18.91,1.967,16.6,55.2,11.0,240.5,Satisfactory
2023-02-12,STN_009,96.742,99.313,55.885,30.445,,31.145,30.263,5.721,23.2,64.3,8.8,283.9,Poor
2023-02-12,STN_017,,58.043,43.14,30.704,1.291,24.004,24.72,2.226,37.0,76.2,1.0,228.9,Unknown
2023-02-12,STN_006,197.806,203.82,138.776,85.487,4.257,15.207,98.496,12.681,20.3,61.9,2.7,138.2,Very Poor
2023-02-12,STN_019,221.88,264.598,91.243,91.57,5.677,17.228,83.338,11.611,24.6,56.3,4.1,257.3,Very Poor
2023-02-12,STN_037,36.517,147.366,37.799,29.952,1.755,42.056,25.906,1.738,29.9,50.9,8.7,175.6,Moderate
2023-02-12,STN_024,113.538,190.633,52.83,34.469,3.109,23.627,40.409,5.004,16.7,75.2,4.3,186.8,Poor
2023-02-12,STN_040,137.608,180.749,72.685,,3.156,24.989,50.749,4.845,27.1,34.7,4.5,157.6,Poor
2023-02-12,STN_030,136.158,98.644,51.905,39.309,3.97,,25.506,2.478,4.0,30.5,2.0,242.6,Poor
2023-02-12,STN_035,92.735,203.276,98.48,34.901,1.774,27.89,52.493,6.298,27.4,30.8,11.7,234.5,Poor
2023-02-12,STN_022,25.592,,11.171,5.325,,43.13,9.551,0.644,18.7,27.8,7.5,71.5,Satisfactory
2023-02-12,STN_008,182.738,260.475,147.911,83.036,4.087,11.354,76.312,13.42,25.5,85.0,3.5,331.3,Very Poor
2023-02-12,STN_021,228.773,327.253,86.468,80.954,4.663,20.588,70.568,11.56,28.9,58.3,31.1,160.8,Very Poor
2023-02-12,STN_011,17.419,25.617,28.729,16.629,0.408,,17.199,0.747,36.9,62.5,0.5,349.5,Satisfactory
2023-02-12,STN_031,86.321,76.915,38.283,33.021,1.021,18.65,28.655,2.085,12.7,61.2,0.5,80.1,Poor
2023-02-13,STN_032,,293.286,74.979,83.524,5.907,16.135,100.57,13.935,31.4,66.7,8.0,180.5,Unknown
2023-02-13,STN_039,65.315,80.98,38.876,15.038,1.627,35.07,25.852,1.478,23.2,100.0,4.7,125.6,Poor
2023-02-13,STN_020,202.834,346.637,97.867,56.208,4.87,21.726,57.798,10.012,24.2,78.5,2.7,355.4,Very Poor
2023-02-13,STN_028,119.096,124.503,94.161,59.394,,32.992,56.532,4.569,35.4,30.2,3.0,126.7,Poor
2023-02-13,STN_008,122.806,223.192,74.521,49.318,2.951,16.677,49.535,5.073,20.1,35.7,8.5,30.0,Poor
2023-02-13,STN_030,193.474,289.463,107.897,95.414,6.59,18.716,61.002,9.04,24.6,56.3,3.0,182.0,Very Poor
2023-02-14,STN_012,86.027,113.223,29.238,29.564,1.217,36.278,30.246,2.9,17.7,91.4,8.5,66.8,Poor
2023-02-14,STN_022,78.49,193.212,103.51,37.085,2.444,20.84,64.248,5.371,20.4,57.3,19.8,178.6,Poor
2023-02-14,STN_042,186.521,270.292,101.021,80.11,3.845,15.531,67.698,13.285,27.5,100.0,17.9,201.0,Very Poor
2023-02-14,STN_042,49.593,69.817,43.306,26.764,1.046,38.134,21.463,2.379,26.7,71.4,6.5,351.3,Moderate
2023-02-14,STN_011,,102.931,25.001,30.712,0.734,34.441,16.275,2.27,13.5,62.3,13.9,354.4,Unknown
2023-02-14,STN_019,184.029,357.775,140.502,81.081,6.273,15.581,93.129,11.297,12.2,74.0,8.0,253.8,Very Poor
2023-02-14,STN_034,58.306,93.455,40.216,22.323,1.238,36.186,30.08,1.056,4.1,55.6,25.0,355.3,Poor
2023-02-14,STN_012,232.314,297.085,112.897,68.072,6.043,10.906,54.929,12.077,25.3,64.0,7.4,225.5,Very Poor
2023-02-14,STN_006,82.914,89.364,23.041,18.729,0.621,33.886,28.322,2.511,18.2,93.1,6.6,46.8,Poor
2023-02-14,STN_033,40.763,130.136,37.188,27.495,0.951,18.66,32.274,1.95,27.1,100.0,11.1,348.8,Moderate
2023-02-14,STN_026,116.128,196.807,76.931,35.092,3.078,10.587,62.259,8.732,30.7,55.2,1.1,205.3,Poor
2023-02-14,STN_030,108.491,128.457,73.273,45.015,2.783,19.624,54.175,4.524,35.1,84.0,1.8,284.9,Poor
2023-02-15,STN_040,63.698,49.393,35.483,23.201,1.453,31.054,11.952,1.797,24.3,50.5,7.6,221.1,Poor
2023-02-15,STN_021,123.45,152.841,48.288,41.993,2.734,13.196,53.177,4.092,21.6,67.5,0.6,174.9,Poor
2023-02-15,STN_001,125.518,234.942,94.939,27.634,2.7,24.831,65.789,,32.3,72.9,1.4,126.0,Poor
2023-02-15,STN_028,93.007,151.882,75.59,40.351,,18.068,48.155,5.52,38.3,78.0,1.7,40.0,Poor
2023-02-15,STN_023,87.346,161.217,80.665,,2.671,23.067,40.462,7.314,21.5,47.4,12.9,9.0,Poor
2023-02-15,STN_023,38.362,99.792,50.137,14.183,1.238,,19.775,1.927,29.4,66.0,6.4,188.4,Moderate
2023-02-15,STN_004,36.04,67.358,31.876,24.749,2.208,29.063,,2.872,22.6,56.5,7.1,331.9,Moderate
2023-02-15,STN_018,108.164,145.374,59.362,49.589,2.536,15.31,,6.808,20.6,100.0,2.1,236.5,Poor
2023-02-15,STN_001,,109.776,58.269,63.357,2.623,26.165,69.144,8.09,26.2,75.3,20.6,255.2,Unknown
2023-02-15,STN_033,55.281,115.793,27.302,31.947,1.413,32.792,24.31,1.744,40.1,88.4,4.2,215.3,Poor
2023-02-15,STN_002,51.285,95.78,38.751,23.623,1.52,24.893,17.383,1.91,12.9,94.5,9.9,39.1,Moderate
2023-02-15,STN_035,109.756,178.22,,44.753,2.477,22.39,45.167,6.244,27.6,77.8,29.3,72.5,Poor
2023-02-15,STN_042,61.023,114.421,60.877,21.651,0.902,47.124,16.131,2.15,35.1,50.2,9.7,25.6,Poor
2023-02-15,STN_003,43.866,109.797,35.52,6.846,1.316,36.132,25.256,1.831,26.8,71.7,0.6,7.3,Moderate
2023-02-15,STN_038,,331.277,96.385,65.259,6.338,16.289,79.108,12.058,32.5,78.2,0.9,176.0,Unknown
2023-02-15,STN_042,83.301,152.431,79.87,44.541,2.42,22.7,61.566,7.434,30.1,74.5,12.0,345.8,Poor
2023-02-16,STN_040,113.341,122.656,89.237,56.548,2.88,26.369,38.992,5.813,27.9,86.1,3.8,78.7,Poor
2023-02-16,STN_030,90.641,137.931,74.804,34.343,4.068,22.343,59.873,4.747,36.8,65.0,3.0,131.0,Poor
2023-02-16,STN_038,248.841,248.844,119.024,100.144,5.356,10.03,80.707,12.083,38.1,41.4,2.7,6.2,Very Poor
2023-02-16,STN_040,106.7,192.966,77.824,48.355,2.327,18.668,54.014,5.365,31.9,29.9,12.3,11.2,Poor
2023-02-16,STN_024,195.861,286.982,168.388,104.293,6.089,19.207,98.726,8.172,39.5,57.3,3.4,298.5,Very Poor
2023-02-16,STN_021,60.605,40.727,33.035,26.407,1.678,23.309,37.246,2.363,28.1,52.7,2.3,80.1,Poor
2023-02-16,STN_025,100.207,140.217,86.547,37.502,3.328,19.093,35.734,4.157,33.1,47.9,2.7,224.9,Poor
2023-02-16,STN_004,,110.033,70.247,25.517,2.902,29.388,47.963,5.432,26.0,82.2,1.2,45.6,Unknown
2023-02-16,STN_021,197.217,347.469,127.533,64.583,4.444,18.195,79.742,17.239,24.7,50.1,4.2,129.1,Very Poor
2023-02-17,STN_041,213.296,315.75,86.338,69.619,,13.596,59.169,14.446,26.7,55.8,13.9,238.2,Very Poor
2023-02-17,STN_041,105.249,156.699,35.902,53.324,2.238,22.808,36.81,6.325,14.0,74.1,9.7,326.3,Poor
2023-02-17,STN_031,56.069,111.248,50.617,26.084,1.862,39.311,24.299,2.039,19.5,51.0,12.9,16.4,Poor
2023-02-17,STN_028,5.642,27.999,21.82,7.039,,35.442,12.141,0.738,36.6,29.5,10.0,176.0,Good
2023-02-17,STN_026,207.884,383.022,121.686,75.386,4.942,13.428,69.564,,25.7,26.8,3.3,217.6,Very Poor
2023-02-17,STN_013,172.567,266.538,131.506,86.56,4.999,18.851,82.61,8.906,29.5,70.1,19.6,45.8,Very Poor
2023-02-17,STN_012,73.439,82.191,29.226,14.347,1.855,34.949,30.958,2.079,21.5,57.3,0.7,269.2,Poor
2023-02-17,STN_022,113.027,109.146,93.237,,3.447,20.639,67.951,4.736,35.1,56.6,4.6,253.0,Poor
2023-02-17,STN_015,114.119,133.54,76.249,62.383,,19.992,57.517,,29.1,43.7,2.5,154.5,Poor
2023-02-17,STN_023,120.182,142.376,67.942,50.683,2.873,20.394,44.43,6.756,30.5,64.3,6.2,25.3,Poor
2023-02-17,STN_033,187.854,273.229,100.554,77.134,4.703,14.614,108.43,12.403,38.7,94.5,1.7,294.4,Very Poor
2023-02-17,STN_027,29.49,23.999,12.467,9.603,0.594,41.835,13.458,,15.7,51.2,5.0,336.6,Satisfactory
2023-02-17,STN_041,80.368,73.178,49.286,18.835,1.494,12.769,26.081,2.27,33.2,47.9,5.6,255.6,Poor
2023-02-17,STN_012,108.722,,,28.055,3.204,27.512,38.565,7.125,20.9,97.1,2.3,119.5,Poor
2023-02-17,STN_007,85.563,244.436,71.527,43.736,3.383,23.458,41.328,5.704,24.9,57.4,0.5,79.7,Poor
2023-02-17,STN_010,57.892,96.127,31.35,18.488,,44.401,23.219,1.538,35.3,63.6,3.2,344.7,Poor
2023-02-17,STN_002,81.404,147.952,73.454,49.47,3.069,21.079,56.114,6.903,20.8,35.8,0.5,59.0,Poor
2023-02-17,STN_033,37.661,199.18,96.543,37.883,2.766,17.162,51.641,5.424,34.5,31.9,5.3,210.5,Moderate
2023-02-18,STN_026,,308.672,138.682,74.306,3.965,13.359,72.781,11.433,23.5,61.5,16.7,34.3,Unknown
2023-02-18,STN_002,186.164,307.534,134.747,94.83,4.992,18.479,96.529,13.74,21.6,40.3,0.9,174.5,Very Poor
2023-02-18,STN_011,33.007,33.183,6.157,6.195,,26.177,16.722,0.922,17.3,83.0,9.6,213.0,Satisfactory
2023-02-18,STN_017,57.935,73.014,59.538,31.229,1.265,37.106,32.821,1.696,28.3,81.4,2.2,324.7,Poor
2023-02-18,STN_024,66.06,84.064,31.594,19.186,1.622,35.769,14.505,1.597,8.3,33.9,2.7,97.8,Poor
2023-02-18,STN_025,242.026,222.88,167.21,109.941,3.379,7.095,58.697,12.764,18.3,51.7,6.8,87.2,Very Poor
2023-02-18,STN_017,220.785,,127.444,74.136,5.43,16.713,81.604,10.862,20.1,64.4,7.2,47.3,Very Poor
2023-02-18,STN_038,80.198,96.689,44.569,16.746,1.298,33.443,25.686,2.079,25.8,46.5,9.8,77.8,Poor
2023-02-18,STN_009,39.32,99.879,38.311,30.324,1.509,26.417,30.725,2.034,10.6,49.5,6.4,315.1,Moderate
2023-02-19,STN_003,141.786,189.088,83.329,51.62,2.681,15.678,51.778,6.991,32.1,35.4,1.2,282.3,Poor
2023-02-19,STN_020,62.554,50.873,33.234,11.712,1.803,35.241,21.424,1.999,37.5,80.2,5.4,95.9,Poor
2023-02-19,STN_028,175.323,352.424,117.025,105.827,5.508,11.813,98.15,12.119,27.4,43.6,2.8,154.9,Very Poor
2023-02-19,STN_040,121.136,115.683,67.829,24.208,2.481,17.003,52.359,6.534,21.7,85.8,9.7,234.9,Poor
2023-02-19,STN_033,128.969,139.57,72.78,30.357,2.556,16.431,58.852,5.652,18.9,71.1,2.3,137.6,Poor
2023-02-19,STN_023,86.198,197.216,75.789,48.473,3.267,17.324,78.025,5.346,20.1,69.3,27.7,130.0,Poor
2023-02-19,STN_031,110.317,166.446,91.153,61.929,2.65,26.53,,5.373,31.4,62.6,30.5,113.1,Poor
2023-02-19,STN_012,42.372,93.52,39.346,29.983,1.117,42.097,25.808,2.191,28.4,63.7,11.8,214.8,Moderate
2023-02-19,STN_009,178.203,339.473,128.471,81.34,7.092,13.358,93.348,10.167,24.2,60.3,3.2,29.3,Very Poor
2023-02-20,STN_036,52.627,80.317,45.083,18.979,1.442,39.809,29.535,1.981,30.4,69.9,27.7,124.6,Moderate
2023-02-20,STN_003,154.679,173.986,66.001,52.484,2.936,24.498,48.706,4.756,21.4,76.5,17.9,204.0,Very Poor
2023-02-20,STN_005,193.234,293.923,141.688,64.92,4.351,15.572,57.994,10.223,26.3,58.5,1.8,67.0,Very Poor
2023-02-20,STN_018,149.316,142.129,94.089,37.876,2.187,29.085,65.435,5.363,41.8,76.6,1.3,142.8,Poor
2023-02-21,STN_028,109.541,174.512,64.172,46.258,1.858,30.628,40.02,6.934,23.9,50.6,12.9,77.6,Poor
2023-02-21,STN_026,89.74,170.812,71.024,45.337,1.901,13.747,25.365,6.656,18.6,74.4,16.9,79.1,Poor
2023-02-21,STN_025,110.074,202.511,51.658,41.074,3.157,14.764,55.753,3.104,34.9,74.3,13.7,186.7,Poor
2023-02-21,STN_025,51.491,51.353,16.242,22.113,1.83,25.592,33.186,1.804,21.4,60.3,3.0,112.8,Moderate
2023-02-21,STN_001,112.968,203.714,94.854,41.5,3.267,22.731,58.851,6.6,37.4,80.7,12.2,262.8,Poor
2023-02-21,STN_035,48.74,87.129,41.081,27.229,1.525,28.986,22.757,1.775,45.0,47.8,0.8,331.9,Moderate
2023-02-21,STN_004,80.386,175.365,79.897,,2.662,16.716,55.846,5.624,26.5,41.3,4.3,220.0,Poor
2023-02-21,STN_011,144.942,230.66,106.161,41.284,4.197,,101.641,13.528,27.6,71.0,1.5,68.1,Poor
2023-02-21,STN_008,132.154,230.641,83.648,37.377,2.263,19.228,33.109,6.172,34.0,81.5,0.9,182.5,Poor
2023-02-21,STN_014,245.912,275.26,103.397,91.078,,16.092,76.674,12.913,21.4,42.2,24.4,194.4,Very Poor
2023-02-22,STN_034,135.953,,67.778,43.788,2.738,22.058,41.087,5.673,34.4,23.7,13.1,201.7,Poor
2023-02-22,STN_004,111.953,208.092,64.672,43.048,1.845,27.035,57.002,5.362,21.0,68.5,15.6,230.9,Poor
2023-02-22,STN_030,110.602,183.075,99.89,53.234,3.046,28.589,33.104,6.287,16.3,60.8,3.4,174.3,Poor
2023-02-22,STN_037,126.848,201.252,71.438,,2.698,14.699,46.051,6.252,34.7,75.6,1.4,244.6,Poor
2023-02-22,STN_023,63.692,140.357,41.509,17.538,1.734,36.093,23.605,1.881,23.9,14.4,0.5,3.5,Poor
2023-02-22,STN_008,167.205,207.03,103.694,63.498,2.385,19.283,108.837,11.026,18.7,66.8,11.6,249.8,Very Poor
2023-02-22,STN_001,49.368,81.089,34.636,21.886,1.033,33.801,30.816,2.253,33.5,78.3,1.6,221.4,Moderate
2023-02-22,STN_040,194.699,272.708,,78.644,4.906,13.616,94.161,15.884,19.3,79.1,15.5,303.3,Very Poor
2023-02-22,STN_018,48.527,91.257,52.332,27.765,1.527,25.711,34.689,2.333,17.8,41.6,0.9,173.4,Moderate
2023-02-23,STN_018,98.365,103.37,56.949,36.896,2.812,18.142,49.985,7.845,22.9,47.0,11.2,45.4,Poor
2023-02-23,STN_034,111.016,123.591,69.144,34.008,1.526,25.154,47.75,5.229,32.0,59.0,13.3,358.5,Poor
2023-02-23,STN_009,46.402,58.376,18.148,11.143,1.952,41.77,24.582,1.813,24.4,10.0,1.0,206.0,Moderate
2023-02-23,STN_031,115.655,143.682,79.956,45.985,1.827,,51.354,5.677,31.0,67.8,0.7,146.8,Poor
2023-02-23,STN_014,153.887,323.391,115.248,61.154,5.259,13.398,113.058,12.307,9.8,40.2,4.4,64.6,Very Poor
2023-02-23,STN_040,123.106,148.446,128.577,45.499,2.625,30.807,46.567,5.007,31.8,65.3,1.1,35.7,Poor
2023-02-23,STN_021,65.509,72.277,,17.385,1.422,30.36,44.735,3.032,27.4,45.5,2.4,238.7,Poor
2023-02-24,STN_027,96.444,197.049,,45.222,2.481,29.841,46.537,5.429,10.6,40.8,2.1,153.0,Poor
2023-02-24,STN_040,105.221,203.427,83.206,44.418,2.695,18.529,47.724,6.289,25.0,78.4,1.0,198.3,Poor
2023-02-24,STN_026,220.956,256.392,105.018,74.522,3.754,15.581,87.857,15.604,12.8,100.0,2.9,221.0,Very Poor
2023-02-24,STN_030,36.296,54.627,23.366,13.253,0.858,30.747,28.466,1.753,23.3,66.5,0.7,112.1,Moderate
2023-02-24,STN_031,133.229,,95.471,46.732,2.975,26.052,41.05,5.037,45.0,55.6,0.7,324.8,Poor
2023-02-24,STN_037,214.208,296.819,114.992,92.25,,14.724,112.337,11.076,36.4,68.3,7.0,152.4,Very Poor
2023-02-24,STN_028,,310.696,96.765,,3.158,14.989,113.634,13.974,34.8,72.5,4.7,114.9,Unknown
2023-02-24,STN_028,136.856,175.051,,48.405,,15.02,53.551,4.612,22.7,61.5,11.0,356.3,Poor
2023-02-24,STN_031,129.347,176.02,64.871,38.13,3.173,30.534,68.479,5.396,18.2,53.5,21.5,63.5,Poor
2023-02-24,STN_018,88.537,188.046,60.345,49.226,3.34,24.252,37.428,5.453,28.1,61.3,27.7,177.6,Poor
2023-02-24,STN_008,85.378,177.063,72.596,35.097,3.051,18.826,50.829,9.188,16.5,53.3,6.4,254.1,Poor
2023-02-25,STN_039,142.168,171.508,83.609,50.923,2.309,16.198,31.889,5.46,36.2,87.0,12.2,91.4,Poor
2023-02-25,STN_016,252.655,321.875,91.093,97.885,5.026,14.497,101.496,14.029,21.9,96.9,2.4,316.1,Severe
2023-02-25,STN_004,45.74,61.184,43.695,15.543,1.848,32.85,34.223,1.65,37.8,33.5,13.5,148.2,Moderate
2023-02-25,STN_027,119.321,196.337,,53.557,2.983,25.101,70.21,6.132,25.6,84.3,0.5,186.5,Poor
2023-02-25,STN_002,10.808,39.755,15.593,3.14,0.289,40.74,14.63,0.505,17.1,68.4,1.8,254.3,Good
2023-02-25,STN_021,16.879,35.678,16.277,5.821,0.613,43.631,14.585,1.122,31.2,52.1,14.2,115.1,Satisfactory
2023-02-25,STN_031,60.318,66.778,41.993,30.775,1.877,30.644,16.414,2.107,19.5,58.2,4.0,233.8,Poor
2023-02-25,STN_014,159.155,235.667,135.404,84.55,,14.895,101.611,18.191,29.4,69.2,2.5,290.8,Very Poor
2023-02-25,STN_015,72.688,207.665,93.342,61.685,3.699,15.478,52.626,4.185,33.1,69.8,20.0,83.2,Poor
2023-02-25,STN_026,65.156,60.639,23.9,20.303,0.853,26.263,21.449,2.136,32.1,33.2,0.9,293.9,Poor
2023-02-25,STN_026,22.886,79.875,39.496,20.204,2.106,35.716,34.805,2.106,29.2,17.2,4.3,203.1,Satisfactory
2023-02-25,STN_005,227.252,272.166,128.494,100.637,2.243,8.976,81.044,14.082,39.4,74.8,6.1,66.7,Very Poor
